MTU,Source,Sink,H2H capacity
2024-05-14 04:00:00+00:00,DE_LU,DK2,1880.2999999912367
2024-05-14 04:00:00+00:00,LT,NO4,217.69999999674607
2024-05-14 04:00:00+00:00,PL,NO5,907.9999999444123
2024-05-14 04:00:00+00:00,SE2,DK2,6.383434292687092e-12
2024-05-14 04:00:00+00:00,EE,SE1,716.0000000013903
2024-05-14 04:00:00+00:00,DE_LU,SE1,1472.9999999656434
2024-05-14 04:00:00+00:00,DK1,NO1,331.1999999812555
2024-05-14 04:00:00+00:00,PL,NO4,217.6999999993406
2024-05-14 05:00:00+00:00,LT,NO1,333.8000000089173
2024-05-14 05:00:00+00:00,SE2,SE1,454.49999925228553
2024-05-14 05:00:00+00:00,NL,DK1,2256.2999999900303
2024-05-14 05:00:00+00:00,SE3,NO3,151.09999999257388
2024-05-14 05:00:00+00:00,DK1,SE4,302.6000000000346
2024-05-14 05:00:00+00:00,EE,FI,715.9999999997095
2024-05-14 05:00:00+00:00,DE_LU,FI,0.09999999996762521
2024-05-14 05:00:00+00:00,LT,SE4,333.7999999996754
2024-05-14 05:00:00+00:00,NL,NO5,1642.6000000212741
2024-05-14 05:00:00+00:00,LT,NO2,333.80000000000234
2024-05-14 05:00:00+00:00,NO2,NO3,151.09999998488777
2024-05-14 05:00:00+00:00,NO4,SE2,1166.999999966158
2024-05-14 05:00:00+00:00,NO3,DK2,0.09999999900426816
2024-05-14 05:00:00+00:00,SE4,DK2,896.8999999925223
2024-05-14 05:00:00+00:00,SE3,NO1,2056.999999921554
2024-05-14 05:00:00+00:00,NL,NO4,151.09999996936727
2024-05-14 05:00:00+00:00,PL,NO2,485.1999999988489
2024-05-14 05:00:00+00:00,NO2,NO1,4063.399999976749
2024-05-14 05:00:00+00:00,NO5,SE3,723.8999999909942
2024-05-14 05:00:00+00:00,SE3,SE4,1211.499999938724
2024-05-14 05:00:00+00:00,NO1,SE2,875.0000000128031
2024-05-14 05:00:00+00:00,NO4,SE1,915.8999997652425
2024-05-14 05:00:00+00:00,SE1,FI,0.09999999963629227
2024-05-14 05:00:00+00:00,NO5,SE2,723.9000000559969
2024-05-14 05:00:00+00:00,NO1,DK2,723.9999998571648
2024-05-14 05:00:00+00:00,NO2,SE4,971.2999998849781
2024-05-14 05:00:00+00:00,LT,DK1,333.79999999993015
2024-05-14 05:00:00+00:00,NO4,FI,0.09999999978889403
2024-05-14 05:00:00+00:00,NO1,SE1,605.5999995488589
2024-05-14 05:00:00+00:00,NL,NO2,1642.599999976711
2024-05-14 05:00:00+00:00,NO5,SE1,605.5999998537937
2024-05-14 05:00:00+00:00,PL,DK1,485.200000000438
2024-05-14 05:00:00+00:00,PL,SE3,485.1999999998847
2024-05-14 05:00:00+00:00,DK1,NO4,151.09999987966305
2024-05-14 05:00:00+00:00,SE2,NO3,0.09999999981270492
2024-05-14 05:00:00+00:00,EE,DK2,413.5999999737114
2024-05-14 05:00:00+00:00,PL,SE2,485.199999987886
2024-05-14 05:00:00+00:00,NO1,FI,0.09999999983729063
2024-05-14 05:00:00+00:00,NO5,FI,0.09999999932141589
2024-05-14 05:00:00+00:00,EE,NO1,413.599999965101
2024-05-14 05:00:00+00:00,DE_LU,NO1,3407.3000004926985
2024-05-14 05:00:00+00:00,PL,EE,1.0159513794624744e-11
2024-05-14 05:00:00+00:00,NL,SE3,971.299999929864
2024-05-14 05:00:00+00:00,NL,SE2,1122.2999998586545
2024-05-14 05:00:00+00:00,SE3,NO4,151.09999999240287
2024-05-14 05:00:00+00:00,SE1,DK2,0.09999999985852101
2024-05-14 05:00:00+00:00,LT,NL,80.29999999810089
2024-05-14 05:00:00+00:00,SE2,SE4,0.09999999987623988
2024-05-14 05:00:00+00:00,SE4,NO3,151.09999998733292
2024-05-14 05:00:00+00:00,PL,FI,0.09999999916756419
2024-05-14 05:00:00+00:00,NO2,NO4,151.0999999857881
2024-05-14 05:00:00+00:00,EE,DE_LU,413.59999993070664
2024-05-14 05:00:00+00:00,NO4,DK2,0.09999999939688599
2024-05-14 05:00:00+00:00,PL,NL,80.29999999725767
2024-05-14 05:00:00+00:00,FI,NO3,151.09999998396563
2024-05-14 05:00:00+00:00,NL,FI,0.09999999986453001
2024-05-14 05:00:00+00:00,DK1,SE3,302.59999999890294
2024-05-14 05:00:00+00:00,NO5,DK2,723.8999999563869
2024-05-14 05:00:00+00:00,EE,NO5,413.5999999320984
2024-05-14 05:00:00+00:00,DE_LU,NO5,3133.199998960847
2024-05-14 05:00:00+00:00,DK1,SE2,302.5999999376815
2024-05-14 05:00:00+00:00,LT,SE3,333.79999999983903
2024-05-14 05:00:00+00:00,LT,SE2,333.8000000068587
2024-05-14 05:00:00+00:00,EE,NO3,151.09999996664644
2024-05-14 05:00:00+00:00,DE_LU,NO3,151.09999998696992
2024-05-14 05:00:00+00:00,EE,NO4,151.09999997616652
2024-05-14 05:00:00+00:00,DE_LU,NO4,151.09999999100629
2024-05-14 05:00:00+00:00,LT,SE1,333.7999999986117
2024-05-14 05:00:00+00:00,PL,DK2,485.19999999797574
2024-05-14 05:00:00+00:00,LT,EE,1.1374295467298831e-11
2024-05-14 05:00:00+00:00,SE3,SE2,4147.499999933994
2024-05-14 05:00:00+00:00,NO2,DK1,1720.5999998911352
2024-05-14 05:00:00+00:00,DK1,FI,0.09999999980034424
2024-05-14 05:00:00+00:00,NO2,SE3,971.2999999490839
2024-05-14 05:00:00+00:00,SE1,NO3,0.09999999994976562
2024-05-14 05:00:00+00:00,PL,SE1,485.20000000437113
2024-05-14 05:00:00+00:00,NO2,SE2,1122.299999976894
2024-05-14 05:00:00+00:00,LT,FI,0.09999999897158812
2024-05-14 05:00:00+00:00,EE,SE4,413.5999999084796
2024-05-14 05:00:00+00:00,DE_LU,SE4,1327.0999999248302
2024-05-14 05:00:00+00:00,EE,NO2,413.599999957342
2024-05-14 05:00:00+00:00,DE_LU,NO2,2804.1999998797155
2024-05-14 05:00:00+00:00,NO4,NO3,0.09999999999384018
2024-05-14 05:00:00+00:00,NL,DK2,970.799999954209
2024-05-14 05:00:00+00:00,SE3,FI,0.0999999995735772
2024-05-14 05:00:00+00:00,NL,SE1,605.5999990965822
2024-05-14 05:00:00+00:00,PL,DE_LU,485.1999999976378
2024-05-14 05:00:00+00:00,SE1,SE4,0.09999999987707896
2024-05-14 05:00:00+00:00,NO1,NO3,151.09999998268842
2024-05-14 05:00:00+00:00,NO5,NO3,151.09999999585435
2024-05-14 05:00:00+00:00,NO2,FI,0.099999999917537
2024-05-14 05:00:00+00:00,NO1,NO4,151.099999991868
2024-05-14 05:00:00+00:00,EE,DK1,413.59999994654885
2024-05-14 05:00:00+00:00,DE_LU,DK1,4834.2999997270035
2024-05-14 05:00:00+00:00,NO5,NO4,151.0999999519513
2024-05-14 05:00:00+00:00,NO4,SE4,0.09999999994041103
2024-05-14 05:00:00+00:00,DK1,DK2,302.59999999655673
2024-05-14 05:00:00+00:00,NL,DE_LU,970.7999999065006
2024-05-14 05:00:00+00:00,NO5,NO1,723.899999942484
2024-05-14 05:00:00+00:00,LT,DK2,333.79999999942004
2024-05-14 05:00:00+00:00,PL,NO3,151.09999999780646
2024-05-14 05:00:00+00:00,NO1,SE4,723.9999992847758
2024-05-14 05:00:00+00:00,DK1,SE1,302.5999999899841
2024-05-14 05:00:00+00:00,NO5,SE4,723.8999997823009
2024-05-14 05:00:00+00:00,NO5,NO2,723.8999999758092
2024-05-14 05:00:00+00:00,PL,NO1,485.200000013934
2024-05-14 05:00:00+00:00,SE3,DK2,896.8999999071433
2024-05-14 05:00:00+00:00,EE,NL,80.29999999941501
2024-05-14 05:00:00+00:00,SE2,FI,0.09999999985140597
2024-05-14 05:00:00+00:00,NL,NO3,151.09999999901396
2024-05-14 05:00:00+00:00,NO2,DK2,970.7999999738183
2024-05-14 05:00:00+00:00,PL,SE4,485.1999999997137
2024-05-14 05:00:00+00:00,SE3,SE1,605.5999999844031
2024-05-14 05:00:00+00:00,LT,DE_LU,333.79999999966236
2024-05-14 05:00:00+00:00,NO5,DK1,723.8999999951055
2024-05-14 05:00:00+00:00,NO2,SE1,605.5999992776116
2024-05-14 05:00:00+00:00,PL,LT,1.6910833708265511e-12
2024-05-14 05:00:00+00:00,FI,DK2,413.59999996263446
2024-05-14 05:00:00+00:00,NL,NO1,1642.5999999584185
2024-05-14 05:00:00+00:00,SE4,FI,0.09999999997552367
2024-05-14 05:00:00+00:00,NL,SE4,971.2999996798256
2024-05-14 05:00:00+00:00,EE,SE3,413.5999999197114
2024-05-14 05:00:00+00:00,LT,NO5,333.80000000694264
2024-05-14 05:00:00+00:00,DE_LU,SE3,1327.0999999354626
2024-05-14 05:00:00+00:00,EE,SE2,715.9999999985903
2024-05-14 05:00:00+00:00,DE_LU,SE2,1478.0999998534335
2024-05-14 05:00:00+00:00,DK1,NO3,151.0999999908443
2024-05-14 05:00:00+00:00,LT,NO3,151.0999999991686
2024-05-14 05:00:00+00:00,DE_LU,DK2,1900.899999977343
2024-05-14 05:00:00+00:00,LT,NO4,151.09999999942943
2024-05-14 05:00:00+00:00,PL,NO5,485.20000001201214
2024-05-14 05:00:00+00:00,SE2,DK2,0.09999999941146315
2024-05-14 05:00:00+00:00,EE,SE1,715.9999999992064
2024-05-14 05:00:00+00:00,DE_LU,SE1,605.5999999832414
2024-05-14 05:00:00+00:00,DK1,NO1,302.6000000010385
2024-05-14 05:00:00+00:00,PL,NO4,151.09999999962
2024-05-14 06:00:00+00:00,LT,NO1,552.1000000003916
2024-05-14 06:00:00+00:00,SE2,SE1,812.5999999661427
2024-05-14 06:00:00+00:00,NL,DK1,1691.5000000065847
2024-05-14 06:00:00+00:00,SE3,NO3,265.89999998935014
2024-05-14 06:00:00+00:00,DK1,SE4,746.3000000076775
2024-05-14 06:00:00+00:00,EE,FI,716.0000000036499
2024-05-14 06:00:00+00:00,DE_LU,FI,0.09999999998084966
2024-05-14 06:00:00+00:00,LT,SE4,552.100000003479
2024-05-14 06:00:00+00:00,NL,NO5,1691.499999997245
2024-05-14 06:00:00+00:00,LT,NO2,552.0999999992144
2024-05-14 06:00:00+00:00,NO2,NO3,265.89999998582516
2024-05-14 06:00:00+00:00,NO4,SE2,1015.2999996950794
2024-05-14 06:00:00+00:00,NO3,DK2,0.09999999768488448
2024-05-14 06:00:00+00:00,SE4,DK2,817.100000080656
2024-05-14 06:00:00+00:00,SE3,NO1,1432.199999975047
2024-05-14 06:00:00+00:00,NL,NO4,265.8999997597621
2024-05-14 06:00:00+00:00,PL,NO2,799.6999999856963
2024-05-14 06:00:00+00:00,NO2,NO1,4106.899997722017
2024-05-14 06:00:00+00:00,NO5,SE3,417.1999999386237
2024-05-14 06:00:00+00:00,SE3,SE4,1417.0999999381359
2024-05-14 06:00:00+00:00,NO1,SE2,683.0000000019348
2024-05-14 06:00:00+00:00,NO4,SE1,1015.2999998445262
2024-05-14 06:00:00+00:00,SE1,FI,0.09999999987315873
2024-05-14 06:00:00+00:00,NO5,SE2,683.0000000025609
2024-05-14 06:00:00+00:00,NO1,DK2,417.19999930066575
2024-05-14 06:00:00+00:00,NO2,SE4,1035.2999998607559
2024-05-14 06:00:00+00:00,LT,DK1,552.1000000218106
2024-05-14 06:00:00+00:00,NO4,FI,0.09999999910484493
2024-05-14 06:00:00+00:00,NO1,SE1,683.0000000030856
2024-05-14 06:00:00+00:00,NL,NO2,1691.4999999872011
2024-05-14 06:00:00+00:00,NO5,SE1,683.0000000003741
2024-05-14 06:00:00+00:00,PL,DK1,799.699999984375
2024-05-14 06:00:00+00:00,PL,SE3,799.7000000057964
2024-05-14 06:00:00+00:00,DK1,NO4,265.89999986204265
2024-05-14 06:00:00+00:00,SE2,NO3,0.09999999984449921
2024-05-14 06:00:00+00:00,EE,DK2,715.9999999981786
2024-05-14 06:00:00+00:00,PL,SE2,799.7000000019013
2024-05-14 06:00:00+00:00,NO1,FI,0.09999999994531696
2024-05-14 06:00:00+00:00,NO5,FI,0.09999999996519417
2024-05-14 06:00:00+00:00,EE,NO1,715.9999999985253
2024-05-14 06:00:00+00:00,DE_LU,NO1,3383.4999984931874
2024-05-14 06:00:00+00:00,PL,EE,4.4827781815348655e-12
2024-05-14 06:00:00+00:00,NL,SE3,1035.2999997672948
2024-05-14 06:00:00+00:00,NL,SE2,1301.0999999878254
2024-05-14 06:00:00+00:00,SE3,NO4,265.8999996732543
2024-05-14 06:00:00+00:00,SE1,DK2,0.09999999995930813
2024-05-14 06:00:00+00:00,LT,NL,390.09999999971734
2024-05-14 06:00:00+00:00,SE2,SE4,0.0999999997112614
2024-05-14 06:00:00+00:00,SE4,NO3,265.8999999860917
2024-05-14 06:00:00+00:00,PL,FI,0.0999999978561108
2024-05-14 06:00:00+00:00,NO2,NO4,265.8999997024388
2024-05-14 06:00:00+00:00,EE,DE_LU,715.9999999972781
2024-05-14 06:00:00+00:00,NO4,DK2,0.09999999882218391
2024-05-14 06:00:00+00:00,PL,NL,390.09999999953413
2024-05-14 06:00:00+00:00,FI,NO3,265.899999979024
2024-05-14 06:00:00+00:00,NL,FI,0.09999999849672699
2024-05-14 06:00:00+00:00,DK1,SE3,746.3000001045335
2024-05-14 06:00:00+00:00,NO5,DK2,417.19999880810843
2024-05-14 06:00:00+00:00,EE,NO5,715.9999999967399
2024-05-14 06:00:00+00:00,DE_LU,NO5,2564.7000003123835
2024-05-14 06:00:00+00:00,DK1,SE2,746.2999999804432
2024-05-14 06:00:00+00:00,LT,SE3,552.1000000048788
2024-05-14 06:00:00+00:00,LT,SE2,552.1000000077308
2024-05-14 06:00:00+00:00,EE,NO3,265.89999998071994
2024-05-14 06:00:00+00:00,DE_LU,NO3,265.89999998537945
2024-05-14 06:00:00+00:00,EE,NO4,265.8999999124474
2024-05-14 06:00:00+00:00,DE_LU,NO4,265.8999996091678
2024-05-14 06:00:00+00:00,LT,SE1,552.1000000005752
2024-05-14 06:00:00+00:00,PL,DK2,799.69999997518
2024-05-14 06:00:00+00:00,LT,EE,3.987424753360242e-12
2024-05-14 06:00:00+00:00,SE3,SE2,7050.199999756625
2024-05-14 06:00:00+00:00,NO2,DK1,2522.2999997363204
2024-05-14 06:00:00+00:00,DK1,FI,0.09999999993609654
2024-05-14 06:00:00+00:00,NO2,SE3,1035.2999999171757
2024-05-14 06:00:00+00:00,SE1,NO3,0.09999999994967985
2024-05-14 06:00:00+00:00,PL,SE1,799.699999998051
2024-05-14 06:00:00+00:00,NO2,SE2,1301.0999999956098
2024-05-14 06:00:00+00:00,LT,FI,0.09999999968956573
2024-05-14 06:00:00+00:00,EE,SE4,715.9999999971791
2024-05-14 06:00:00+00:00,DE_LU,SE4,1035.2999999048848
2024-05-14 06:00:00+00:00,EE,NO2,715.9999998842592
2024-05-14 06:00:00+00:00,DE_LU,NO2,2768.399999879901
2024-05-14 06:00:00+00:00,NO4,NO3,0.0999999999528118
2024-05-14 06:00:00+00:00,NL,DK2,1209.499999988041
2024-05-14 06:00:00+00:00,SE3,FI,0.09999999988608423
2024-05-14 06:00:00+00:00,NL,SE1,1078.4999998907706
2024-05-14 06:00:00+00:00,PL,DE_LU,799.6999999892748
2024-05-14 06:00:00+00:00,SE1,SE4,0.09999999995233853
2024-05-14 06:00:00+00:00,NO1,NO3,265.8999999789977
2024-05-14 06:00:00+00:00,NO5,NO3,265.8999999850387
2024-05-14 06:00:00+00:00,NO2,FI,0.099999999768738
2024-05-14 06:00:00+00:00,NO1,NO4,265.89999988150765
2024-05-14 06:00:00+00:00,EE,DK1,715.999999985004
2024-05-14 06:00:00+00:00,DE_LU,DK1,4734.9999997708965
2024-05-14 06:00:00+00:00,NO5,NO4,265.899999854175
2024-05-14 06:00:00+00:00,NO4,SE4,0.09999999934565108
2024-05-14 06:00:00+00:00,DK1,DK2,746.3000000065962
2024-05-14 06:00:00+00:00,NL,DE_LU,1209.4999999991767
2024-05-14 06:00:00+00:00,NO5,NO1,1268.5000000101536
2024-05-14 06:00:00+00:00,LT,DK2,552.0999999991677
2024-05-14 06:00:00+00:00,PL,NO3,265.90000003122105
2024-05-14 06:00:00+00:00,NO1,SE4,417.1999992774387
2024-05-14 06:00:00+00:00,DK1,SE1,746.30000000039
2024-05-14 06:00:00+00:00,NO5,SE4,417.19999929038147
2024-05-14 06:00:00+00:00,NO5,NO2,417.19999998911817
2024-05-14 06:00:00+00:00,PL,NO1,799.7000000002375
2024-05-14 06:00:00+00:00,SE3,DK2,817.0999999957214
2024-05-14 06:00:00+00:00,EE,NL,390.1000000025477
2024-05-14 06:00:00+00:00,SE2,FI,0.09999999995572316
2024-05-14 06:00:00+00:00,NL,NO3,265.899999999562
2024-05-14 06:00:00+00:00,NO2,DK2,1209.49999999626
2024-05-14 06:00:00+00:00,PL,SE4,799.7000000035798
2024-05-14 06:00:00+00:00,SE3,SE1,1078.4999992095613
2024-05-14 06:00:00+00:00,LT,DE_LU,552.0999999985578
2024-05-14 06:00:00+00:00,NO5,DK1,417.1999999751835
2024-05-14 06:00:00+00:00,NO2,SE1,1078.499999969616
2024-05-14 06:00:00+00:00,PL,LT,1.823969571886147e-12
2024-05-14 06:00:00+00:00,FI,DK2,817.1000000040929
2024-05-14 06:00:00+00:00,NL,NO1,1691.5000000000177
2024-05-14 06:00:00+00:00,SE4,FI,0.09999999994252756
2024-05-14 06:00:00+00:00,NL,SE4,1035.2999993378614
2024-05-14 06:00:00+00:00,EE,SE3,715.9999999996905
2024-05-14 06:00:00+00:00,LT,NO5,552.1000000005121
2024-05-14 06:00:00+00:00,DE_LU,SE3,1035.2999999659137
2024-05-14 06:00:00+00:00,EE,SE2,715.9999999970483
2024-05-14 06:00:00+00:00,DE_LU,SE2,1301.0999999592
2024-05-14 06:00:00+00:00,DK1,NO3,265.8999999968132
2024-05-14 06:00:00+00:00,LT,NO3,265.89999999409395
2024-05-14 06:00:00+00:00,DE_LU,DK2,1946.399999989398
2024-05-14 06:00:00+00:00,LT,NO4,265.8999996616389
2024-05-14 06:00:00+00:00,PL,NO5,799.7000000011171
2024-05-14 06:00:00+00:00,SE2,DK2,0.09999999997840102
2024-05-14 06:00:00+00:00,EE,SE1,715.9999999993181
2024-05-14 06:00:00+00:00,DE_LU,SE1,1078.4999998345697
2024-05-14 06:00:00+00:00,DK1,NO1,746.3000000015792
2024-05-14 06:00:00+00:00,PL,NO4,265.8999996068922
2024-05-14 07:00:00+00:00,LT,NO1,999.9999999903108
2024-05-14 07:00:00+00:00,SE2,SE1,-3.741751530624141e-12
2024-05-14 07:00:00+00:00,NL,DK1,1654.8999998343718
2024-05-14 07:00:00+00:00,SE3,NO3,-7.57124296753569e-11
2024-05-14 07:00:00+00:00,DK1,SE4,1163.3999999834607
2024-05-14 07:00:00+00:00,EE,FI,697.0999999991975
2024-05-14 07:00:00+00:00,DE_LU,FI,-4.927055939370361e-12
2024-05-14 07:00:00+00:00,LT,SE4,999.9999999373471
2024-05-14 07:00:00+00:00,NL,NO5,1600.499999958395
2024-05-14 07:00:00+00:00,LT,NO2,1000.0000000022061
2024-05-14 07:00:00+00:00,NO2,NO3,-2.362231900312607e-11
2024-05-14 07:00:00+00:00,NO4,SE2,1696.2999999310696
2024-05-14 07:00:00+00:00,NO3,DK2,978.1999999028576
2024-05-14 07:00:00+00:00,SE4,DK2,2607.8999986728963
2024-05-14 07:00:00+00:00,SE3,NO1,1911.7999997028667
2024-05-14 07:00:00+00:00,NL,NO4,-1.6583007538709794e-11
2024-05-14 07:00:00+00:00,PL,NO2,900.0000000028559
2024-05-14 07:00:00+00:00,NO2,NO1,3968.7999999557587
2024-05-14 07:00:00+00:00,NO5,SE3,241.49999999957342
2024-05-14 07:00:00+00:00,SE3,SE4,1624.4999995321152
2024-05-14 07:00:00+00:00,NO1,SE2,191.09999995728296
2024-05-14 07:00:00+00:00,NO4,SE1,1005.4000000045938
2024-05-14 07:00:00+00:00,SE1,FI,-6.9095630545469416e-12
2024-05-14 07:00:00+00:00,NO5,SE2,231.19999999889117
2024-05-14 07:00:00+00:00,NO1,DK2,191.09999997881525
2024-05-14 07:00:00+00:00,NO2,SE4,1163.3999998893614
2024-05-14 07:00:00+00:00,LT,DK1,999.9999999816243
2024-05-14 07:00:00+00:00,NO4,FI,3.3937539014913666e-12
2024-05-14 07:00:00+00:00,NO1,SE1,-2.0458467043713242e-11
2024-05-14 07:00:00+00:00,NL,NO2,1654.8999999821378
2024-05-14 07:00:00+00:00,NO5,SE1,-8.03957480061685e-12
2024-05-14 07:00:00+00:00,PL,DK1,899.999999974202
2024-05-14 07:00:00+00:00,PL,SE3,899.9999999995132
2024-05-14 07:00:00+00:00,DK1,NO4,-4.156430106759701e-12
2024-05-14 07:00:00+00:00,SE2,NO3,-6.365146188311164e-11
2024-05-14 07:00:00+00:00,EE,DK2,697.1000000005707
2024-05-14 07:00:00+00:00,PL,SE2,231.1999999994684
2024-05-14 07:00:00+00:00,NO1,FI,-1.1424616253039704e-10
2024-05-14 07:00:00+00:00,NO5,FI,-3.2587165331038275e-11
2024-05-14 07:00:00+00:00,EE,NO1,697.0999999946223
2024-05-14 07:00:00+00:00,DE_LU,NO1,2888.5999999059695
2024-05-14 07:00:00+00:00,PL,EE,-1.50087115104089e-12
2024-05-14 07:00:00+00:00,NL,SE3,1163.3999999293517
2024-05-14 07:00:00+00:00,NL,SE2,231.20000000093503
2024-05-14 07:00:00+00:00,SE3,NO4,-2.4313104668447926e-13
2024-05-14 07:00:00+00:00,SE1,DK2,1624.4999996027825
2024-05-14 07:00:00+00:00,LT,NL,699.9000000007891
2024-05-14 07:00:00+00:00,SE2,SE4,1624.499999981735
2024-05-14 07:00:00+00:00,SE4,NO3,-1.7147489480486653e-11
2024-05-14 07:00:00+00:00,PL,FI,-3.999922097991942e-11
2024-05-14 07:00:00+00:00,NO2,NO4,1.0498717835476788e-12
2024-05-14 07:00:00+00:00,EE,DE_LU,697.1000000014925
2024-05-14 07:00:00+00:00,NO4,DK2,1624.4999999657546
2024-05-14 07:00:00+00:00,PL,NL,699.9000000003502
2024-05-14 07:00:00+00:00,FI,NO3,-2.0465756752247046e-12
2024-05-14 07:00:00+00:00,NL,FI,-4.2560388909341016e-12
2024-05-14 07:00:00+00:00,DK1,SE3,1163.3999999048362
2024-05-14 07:00:00+00:00,NO5,DK2,241.49999999977774
2024-05-14 07:00:00+00:00,EE,NO5,697.0999999993384
2024-05-14 07:00:00+00:00,DE_LU,NO5,1600.4999999366632
2024-05-14 07:00:00+00:00,DK1,SE2,231.20000000128692
2024-05-14 07:00:00+00:00,LT,SE3,999.9999999995032
2024-05-14 07:00:00+00:00,LT,SE2,231.1999999997513
2024-05-14 07:00:00+00:00,EE,NO3,-2.7351728624738892e-11
2024-05-14 07:00:00+00:00,DE_LU,NO3,-1.8427212571364637e-11
2024-05-14 07:00:00+00:00,EE,NO4,-2.043663705622974e-11
2024-05-14 07:00:00+00:00,DE_LU,NO4,-6.737553331361185e-13
2024-05-14 07:00:00+00:00,LT,SE1,4.139142367325253e-11
2024-05-14 07:00:00+00:00,PL,DK2,899.9999999886653
2024-05-14 07:00:00+00:00,LT,EE,2.51243614304631e-11
2024-05-14 07:00:00+00:00,SE3,SE2,231.19999999973896
2024-05-14 07:00:00+00:00,NO2,DK1,3256.599999956701
2024-05-14 07:00:00+00:00,DK1,FI,-4.164482405677648e-11
2024-05-14 07:00:00+00:00,NO2,SE3,1163.3999998325423
2024-05-14 07:00:00+00:00,SE1,NO3,-8.321285711646804e-12
2024-05-14 07:00:00+00:00,PL,SE1,1.5858088975336824e-11
2024-05-14 07:00:00+00:00,NO2,SE2,231.2000000011395
2024-05-14 07:00:00+00:00,LT,FI,4.506978257999485e-12
2024-05-14 07:00:00+00:00,EE,SE4,697.1000000092229
2024-05-14 07:00:00+00:00,DE_LU,SE4,1163.3999999146877
2024-05-14 07:00:00+00:00,EE,NO2,697.0999999992547
2024-05-14 07:00:00+00:00,DE_LU,NO2,2601.2999999047147
2024-05-14 07:00:00+00:00,NO4,NO3,-8.218015231120993e-12
2024-05-14 07:00:00+00:00,NL,DK2,1163.3999999321295
2024-05-14 07:00:00+00:00,SE3,FI,-8.299880586502502e-12
2024-05-14 07:00:00+00:00,NL,SE1,1.5482428085670867e-11
2024-05-14 07:00:00+00:00,PL,DE_LU,899.9999999962512
2024-05-14 07:00:00+00:00,SE1,SE4,1624.49999998109
2024-05-14 07:00:00+00:00,NO1,NO3,-8.733756971446007e-13
2024-05-14 07:00:00+00:00,NO5,NO3,-9.987852952602418e-11
2024-05-14 07:00:00+00:00,NO2,FI,-8.249532302196776e-12
2024-05-14 07:00:00+00:00,NO1,NO4,-1.4868681132744607e-10
2024-05-14 07:00:00+00:00,EE,DK1,697.0999999816831
2024-05-14 07:00:00+00:00,DE_LU,DK1,3212.8999999974303
2024-05-14 07:00:00+00:00,NO5,NO4,-1.702722865119642e-11
2024-05-14 07:00:00+00:00,NO4,SE4,1624.4999999829993
2024-05-14 07:00:00+00:00,DK1,DK2,1163.3999999139298
2024-05-14 07:00:00+00:00,NL,DE_LU,1590.7999999894166
2024-05-14 07:00:00+00:00,NO5,NO1,2465.4999998149833
2024-05-14 07:00:00+00:00,LT,DK2,999.9999999924378
2024-05-14 07:00:00+00:00,PL,NO3,-2.847098202203061e-10
2024-05-14 07:00:00+00:00,NO1,SE4,191.09999997089398
2024-05-14 07:00:00+00:00,DK1,SE1,9.73029411914522e-12
2024-05-14 07:00:00+00:00,NO5,SE4,241.5000000005649
2024-05-14 07:00:00+00:00,NO5,NO2,241.4999999977622
2024-05-14 07:00:00+00:00,PL,NO1,899.9999999817752
2024-05-14 07:00:00+00:00,SE3,DK2,1624.4999999869851
2024-05-14 07:00:00+00:00,EE,NL,697.0999999773423
2024-05-14 07:00:00+00:00,SE2,FI,-1.393400715415081e-11
2024-05-14 07:00:00+00:00,NL,NO3,-2.7051354483292573e-11
2024-05-14 07:00:00+00:00,NO2,DK2,1163.3999999861555
2024-05-14 07:00:00+00:00,PL,SE4,899.999999999339
2024-05-14 07:00:00+00:00,SE3,SE1,-5.194598888096867e-13
2024-05-14 07:00:00+00:00,LT,DE_LU,999.9999999966424
2024-05-14 07:00:00+00:00,NO5,DK1,241.49999999690434
2024-05-14 07:00:00+00:00,NO2,SE1,1.916212880311913e-11
2024-05-14 07:00:00+00:00,PL,LT,-6.525799564799521e-12
2024-05-14 07:00:00+00:00,FI,DK2,1624.4999994477746
2024-05-14 07:00:00+00:00,NL,NO1,1654.8999999892546
2024-05-14 07:00:00+00:00,SE4,FI,5.2941574835548266e-12
2024-05-14 07:00:00+00:00,NL,SE4,1163.400000001636
2024-05-14 07:00:00+00:00,EE,SE3,697.099999971441
2024-05-14 07:00:00+00:00,LT,NO5,999.999999977477
2024-05-14 07:00:00+00:00,DE_LU,SE3,1163.3999999179932
2024-05-14 07:00:00+00:00,EE,SE2,697.0999999503666
2024-05-14 07:00:00+00:00,DE_LU,SE2,231.2000000006046
2024-05-14 07:00:00+00:00,DK1,NO3,-6.912036987940862e-11
2024-05-14 07:00:00+00:00,LT,NO3,-1.9755357207608204e-12
2024-05-14 07:00:00+00:00,DE_LU,DK2,1163.3999999818636
2024-05-14 07:00:00+00:00,LT,NO4,8.624168130856886e-12
2024-05-14 07:00:00+00:00,PL,NO5,899.9999999924664
2024-05-14 07:00:00+00:00,SE2,DK2,1624.4999999782415
2024-05-14 07:00:00+00:00,EE,SE1,697.0999999995691
2024-05-14 07:00:00+00:00,DE_LU,SE1,2.1012671918260007e-11
2024-05-14 07:00:00+00:00,DK1,NO1,1375.6999999666189
2024-05-14 07:00:00+00:00,PL,NO4,5.928865983342297e-12
2024-05-14 08:00:00+00:00,LT,NO1,999.9999999996388
2024-05-14 08:00:00+00:00,SE2,SE1,30.79999999952861
